,Name,Status,Shot,Seq,Reel,StartDate,EndDate,Duration
0,Hair and Fur,Not started,SHOT_220,550,REEL_03,,,78.0
1,Compositing,Not started,SHOT_220,550,REEL_03,,,78.0
2,Paint,Not started,SHOT_220,550,REEL_03,,,78.0
3,Rendering,Not started,SHOT_220,550,REEL_03,,,78.0
4,Animation,Not started,SHOT_220,550,REEL_03,,,78.0
5,Lookdev,Not started,SHOT_220,550,REEL_03,,,78.0
6,Assemble,Completed,SHOT_220,550,REEL_03,,,78.0
7,Layout,In progress,SHOT_220,550,REEL_03,,,78.0
8,Cloth,Not started,SHOT_220,550,REEL_03,,,78.0
9,Baking,Not started,SHOT_220,550,REEL_03,,,78.0
10,Hair and Fur,Not started,SHOT_040,550,REEL_03,,,55.0
11,Compositing,Not started,SHOT_040,550,REEL_03,,,55.0
12,Paint,Not started,SHOT_040,550,REEL_03,,,55.0
13,Rendering,Not started,SHOT_040,550,REEL_03,,,55.0
14,Animation,Not started,SHOT_040,550,REEL_03,,,55.0
15,Lookdev,Not started,SHOT_040,550,REEL_03,,,55.0
16,Assemble,Completed,SHOT_040,550,REEL_03,,,55.0
17,Layout,In progress,SHOT_040,550,REEL_03,,,55.0
18,Cloth,Not started,SHOT_040,550,REEL_03,,,55.0
19,Baking,Not started,SHOT_040,550,REEL_03,,,55.0
20,Hair and Fur,Not started,SHOT_110,550,REEL_03,,,54.0
21,Compositing,Not started,SHOT_110,550,REEL_03,,,54.0
22,Paint,Not started,SHOT_110,550,REEL_03,,,54.0
23,Rendering,Not started,SHOT_110,550,REEL_03,,,54.0
24,Animation,Not started,SHOT_110,550,REEL_03,,,54.0
25,Lookdev,Not started,SHOT_110,550,REEL_03,,,54.0
26,Assemble,Completed,SHOT_110,550,REEL_03,,,54.0
27,Layout,In progress,SHOT_110,550,REEL_03,2015-12-11 00:00:00,,54.0
28,Cloth,Not started,SHOT_110,550,REEL_03,,,54.0
29,Baking,Not started,SHOT_110,550,REEL_03,,,54.0
30,Hair and Fur,Not started,SHOT_150,550,REEL_03,,,108.0
31,Compositing,Not started,SHOT_150,550,REEL_03,,,108.0
32,Paint,Not started,SHOT_150,550,REEL_03,,,108.0
33,Rendering,Not started,SHOT_150,550,REEL_03,,,108.0
34,Animation,Not started,SHOT_150,550,REEL_03,,,108.0
35,Lookdev,Not started,SHOT_150,550,REEL_03,,,108.0
36,Assemble,Completed,SHOT_150,550,REEL_03,,,108.0
37,Layout,In progress,SHOT_150,550,REEL_03,,,108.0
38,Cloth,Not started,SHOT_150,550,REEL_03,,,108.0
39,Baking,Not started,SHOT_150,550,REEL_03,,,108.0
40,Hair and Fur,Not started,SHOT_190,550,REEL_03,,,141.0
41,Compositing,Not started,SHOT_190,550,REEL_03,,,141.0
42,Paint,Not started,SHOT_190,550,REEL_03,,,141.0
43,Rendering,Not started,SHOT_190,550,REEL_03,,,141.0
44,Animation,Not started,SHOT_190,550,REEL_03,,,141.0
45,Lookdev,Not started,SHOT_190,550,REEL_03,,,141.0
46,Assemble,Completed,SHOT_190,550,REEL_03,,,141.0
47,Layout,In progress,SHOT_190,550,REEL_03,,,141.0
48,Cloth,Not started,SHOT_190,550,REEL_03,,,141.0
49,Baking,Not started,SHOT_190,550,REEL_03,,,141.0
50,Hair and Fur,Not started,SHOT_120,550,REEL_03,,,63.0
51,Compositing,Not started,SHOT_120,550,REEL_03,,,63.0
52,Paint,Not started,SHOT_120,550,REEL_03,,,63.0
53,Rendering,Not started,SHOT_120,550,REEL_03,,,63.0
54,Animation,Not started,SHOT_120,550,REEL_03,,,63.0
55,Lookdev,Not started,SHOT_120,550,REEL_03,,,63.0
56,Assemble,Completed,SHOT_120,550,REEL_03,,,63.0
57,Layout,In progress,SHOT_120,550,REEL_03,,,63.0
58,Cloth,Not started,SHOT_120,550,REEL_03,,,63.0
59,Baking,Not started,SHOT_120,550,REEL_03,,,63.0
60,Hair and Fur,Not started,SHOT_010,550,REEL_03,,,204.0
61,Compositing,Not started,SHOT_010,550,REEL_03,,,204.0
62,Paint,Not started,SHOT_010,550,REEL_03,,,204.0
63,Rendering,Not started,SHOT_010,550,REEL_03,,,204.0
64,Animation,Not started,SHOT_010,550,REEL_03,,,204.0
65,Lookdev,Not started,SHOT_010,550,REEL_03,,,204.0
66,Assemble,Completed,SHOT_010,550,REEL_03,,,204.0
67,Layout,In progress,SHOT_010,550,REEL_03,,,204.0
68,Cloth,Not started,SHOT_010,550,REEL_03,,,204.0
69,Baking,Not started,SHOT_010,550,REEL_03,,,204.0
70,Hair and Fur,Not started,SHOT_090,550,REEL_03,,,57.0
71,Compositing,Not started,SHOT_090,550,REEL_03,,,57.0
72,Paint,Not started,SHOT_090,550,REEL_03,,,57.0
73,Rendering,Not started,SHOT_090,550,REEL_03,,,57.0
74,Animation,Not started,SHOT_090,550,REEL_03,,,57.0
75,Lookdev,Not started,SHOT_090,550,REEL_03,,,57.0
76,Assemble,Completed,SHOT_090,550,REEL_03,,,57.0
77,Layout,In progress,SHOT_090,550,REEL_03,2015-12-11 00:00:00,,57.0
78,Cloth,Not started,SHOT_090,550,REEL_03,,,57.0
79,Baking,Not started,SHOT_090,550,REEL_03,,,57.0
80,Hair and Fur,Not started,SHOT_200,550,REEL_03,,,61.0
81,Compositing,Not started,SHOT_200,550,REEL_03,,,61.0
82,Paint,Not started,SHOT_200,550,REEL_03,,,61.0
83,Rendering,Not started,SHOT_200,550,REEL_03,,,61.0
84,Animation,Not started,SHOT_200,550,REEL_03,,,61.0
85,Lookdev,Not started,SHOT_200,550,REEL_03,,,61.0
86,Assemble,Completed,SHOT_200,550,REEL_03,,,61.0
87,Layout,In progress,SHOT_200,550,REEL_03,,,61.0
88,Cloth,Not started,SHOT_200,550,REEL_03,,,61.0
89,Baking,Not started,SHOT_200,550,REEL_03,,,61.0
90,Hair and Fur,Not started,SHOT_050,550,REEL_03,,,66.0
91,Compositing,Not started,SHOT_050,550,REEL_03,,,66.0
92,Paint,Not started,SHOT_050,550,REEL_03,,,66.0
93,Rendering,Not started,SHOT_050,550,REEL_03,,,66.0
94,Animation,Not started,SHOT_050,550,REEL_03,,,66.0
95,Lookdev,Not started,SHOT_050,550,REEL_03,,,66.0
96,Assemble,Completed,SHOT_050,550,REEL_03,,,66.0
97,Layout,In progress,SHOT_050,550,REEL_03,,,66.0
98,Cloth,Not started,SHOT_050,550,REEL_03,,,66.0
99,Baking,Not started,SHOT_050,550,REEL_03,,,66.0
100,Hair and Fur,Not started,SHOT_030,550,REEL_03,,,167.0
101,Compositing,Not started,SHOT_030,550,REEL_03,,,167.0
