,Name,Status,Shot,Seq,Reel,StartDate,EndDate,Duration
0,Hair and Fur,Not started,SHOT_220,550,REEL_03,,,77.0
1,Compositing,Not started,SHOT_220,550,REEL_03,,,77.0
2,Paint,Not started,SHOT_220,550,REEL_03,,,77.0
3,Rendering,Not started,SHOT_220,550,REEL_03,,,77.0
4,Animation,Not started,SHOT_220,550,REEL_03,,,77.0
5,Lookdev,Not started,SHOT_220,550,REEL_03,,,77.0
6,Assemble,Completed,SHOT_220,550,REEL_03,,,77.0
7,Layout,In progress,SHOT_220,550,REEL_03,,,77.0
8,Cloth,Not started,SHOT_220,550,REEL_03,,,77.0
9,Baking,Not started,SHOT_220,550,REEL_03,,,77.0
10,fx,Not started,SHOT_220,550,REEL_03,,,77.0
11,Hair and Fur,Not started,SHOT_040,550,REEL_03,,,54.0
12,Compositing,Not started,SHOT_040,550,REEL_03,,,54.0
13,Paint,Not started,SHOT_040,550,REEL_03,,,54.0
14,Rendering,Not started,SHOT_040,550,REEL_03,,,54.0
15,Animation,Not started,SHOT_040,550,REEL_03,,,54.0
16,Lookdev,Not started,SHOT_040,550,REEL_03,,,54.0
17,Assemble,Completed,SHOT_040,550,REEL_03,,,54.0
18,Layout,In progress,SHOT_040,550,REEL_03,,,54.0
19,Cloth,Not started,SHOT_040,550,REEL_03,,,54.0
20,Baking,Not started,SHOT_040,550,REEL_03,,,54.0
21,Hair and Fur,Not started,SHOT_110,550,REEL_03,,,53.0
22,Compositing,Not started,SHOT_110,550,REEL_03,,,53.0
23,Paint,Not started,SHOT_110,550,REEL_03,,,53.0
24,Rendering,Not started,SHOT_110,550,REEL_03,,,53.0
25,Animation,Not started,SHOT_110,550,REEL_03,,,53.0
26,Lookdev,Not started,SHOT_110,550,REEL_03,,,53.0
27,Assemble,Completed,SHOT_110,550,REEL_03,,,53.0
28,Layout,In progress,SHOT_110,550,REEL_03,2015-12-11 00:00:00,,53.0
29,Cloth,Not started,SHOT_110,550,REEL_03,,,53.0
30,Baking,Not started,SHOT_110,550,REEL_03,,,53.0
31,Hair and Fur,Not started,SHOT_150,550,REEL_03,,,107.0
32,Compositing,Not started,SHOT_150,550,REEL_03,,,107.0
33,Paint,Not started,SHOT_150,550,REEL_03,,,107.0
34,Rendering,Not started,SHOT_150,550,REEL_03,,,107.0
35,Animation,Not started,SHOT_150,550,REEL_03,,,107.0
36,Lookdev,Not started,SHOT_150,550,REEL_03,,,107.0
37,Assemble,Completed,SHOT_150,550,REEL_03,,,107.0
38,Layout,In progress,SHOT_150,550,REEL_03,,,107.0
39,Cloth,Not started,SHOT_150,550,REEL_03,,,107.0
40,Baking,Not started,SHOT_150,550,REEL_03,,,107.0
41,Hair and Fur,Not started,SHOT_190,550,REEL_03,,,140.0
42,Compositing,Not started,SHOT_190,550,REEL_03,,,140.0
43,Paint,Not started,SHOT_190,550,REEL_03,,,140.0
44,Rendering,Not started,SHOT_190,550,REEL_03,,,140.0
45,Animation,Not started,SHOT_190,550,REEL_03,,,140.0
46,Lookdev,Not started,SHOT_190,550,REEL_03,,,140.0
47,Assemble,Completed,SHOT_190,550,REEL_03,,,140.0
48,Layout,In progress,SHOT_190,550,REEL_03,,,140.0
49,Cloth,Not started,SHOT_190,550,REEL_03,,,140.0
50,Baking,Not started,SHOT_190,550,REEL_03,,,140.0
51,Hair and Fur,Not started,SHOT_120,550,REEL_03,,,62.0
52,Compositing,Not started,SHOT_120,550,REEL_03,,,62.0
53,Paint,Not started,SHOT_120,550,REEL_03,,,62.0
54,Rendering,Not started,SHOT_120,550,REEL_03,,,62.0
55,Animation,Not started,SHOT_120,550,REEL_03,,,62.0
56,Lookdev,Not started,SHOT_120,550,REEL_03,,,62.0
57,Assemble,Completed,SHOT_120,550,REEL_03,,,62.0
58,Layout,In progress,SHOT_120,550,REEL_03,,,62.0
59,Cloth,Not started,SHOT_120,550,REEL_03,,,62.0
60,Baking,Not started,SHOT_120,550,REEL_03,,,62.0
61,Hair and Fur,Not started,SHOT_010,550,REEL_03,,,203.0
62,Compositing,Not started,SHOT_010,550,REEL_03,,,203.0
63,Paint,Not started,SHOT_010,550,REEL_03,,,203.0
64,Rendering,Not started,SHOT_010,550,REEL_03,,,203.0
65,Animation,Not started,SHOT_010,550,REEL_03,,,203.0
66,Lookdev,Not started,SHOT_010,550,REEL_03,,,203.0
67,Assemble,Completed,SHOT_010,550,REEL_03,,,203.0
68,Layout,In progress,SHOT_010,550,REEL_03,,,203.0
69,Cloth,Not started,SHOT_010,550,REEL_03,,,203.0
70,Baking,Not started,SHOT_010,550,REEL_03,,,203.0
71,Hair and Fur,Not started,SHOT_090,550,REEL_03,,,56.0
72,Compositing,Not started,SHOT_090,550,REEL_03,,,56.0
73,Paint,Not started,SHOT_090,550,REEL_03,,,56.0
74,Rendering,Not started,SHOT_090,550,REEL_03,,,56.0
75,Animation,Not started,SHOT_090,550,REEL_03,,,56.0
76,Lookdev,Not started,SHOT_090,550,REEL_03,,,56.0
77,Assemble,Completed,SHOT_090,550,REEL_03,,,56.0
78,Layout,In progress,SHOT_090,550,REEL_03,2015-12-11 00:00:00,,56.0
79,Cloth,Not started,SHOT_090,550,REEL_03,,,56.0
80,Baking,Not started,SHOT_090,550,REEL_03,,,56.0
81,Hair and Fur,Not started,SHOT_200,550,REEL_03,,,60.0
82,Compositing,Not started,SHOT_200,550,REEL_03,,,60.0
83,Paint,Not started,SHOT_200,550,REEL_03,,,60.0
84,Rendering,Not started,SHOT_200,550,REEL_03,,,60.0
85,Animation,Not started,SHOT_200,550,REEL_03,,,60.0
86,Lookdev,Not started,SHOT_200,550,REEL_03,,,60.0
87,Assemble,Completed,SHOT_200,550,REEL_03,,,60.0
88,Layout,In progress,SHOT_200,550,REEL_03,,,60.0
89,Cloth,Not started,SHOT_200,550,REEL_03,,,60.0
90,Baking,Not started,SHOT_200,550,REEL_03,,,60.0
91,Hair and Fur,Not started,SHOT_050,550,REEL_03,,,65.0
92,Compositing,Not started,SHOT_050,550,REEL_03,,,65.0
93,Paint,Not started,SHOT_050,550,REEL_03,,,65.0
94,Rendering,Not started,SHOT_050,550,REEL_03,,,65.0
95,Animation,Not started,SHOT_050,550,REEL_03,,,65.0
96,Lookdev,Not started,SHOT_050,550,REEL_03,,,65.0
97,Assemble,Completed,SHOT_050,550,REEL_03,,,65.0
98,Layout,In progress,SHOT_050,550,REEL_03,,,65.0
99,Cloth,Not started,SHOT_050,550,REEL_03,,,65.0
100,Baking,Not started,SHOT_050,550,REEL_03,,,65.0
101,Hair and Fur,Not started,SHOT_030,550,REEL_03,,,166.0
102,Compositing,Not started,SHOT_030,550,REEL_03,,,166.0
103,Paint,Not started,SHOT_030,550,REEL_03,,,166.0
104,Rendering,Not started,SHOT_030,550,REEL_03,,,166.0
105,Animation,Not started,SHOT_030,550,REEL_03,,,166.0
106,Lookdev,Not started,SHOT_030,550,REEL_03,,,166.0
107,Assemble,Completed,SHOT_030,550,REEL_03,,,166.0
108,Layout,In progress,SHOT_030,550,REEL_03,,,166.0
109,Cloth,Not started,SHOT_030,550,REEL_03,,,166.0
110,Baking,Not started,SHOT_030,550,REEL_03,,,166.0
111,Hair and Fur,Not started,SHOT_130,550,REEL_03,,,37.0
112,Compositing,Not started,SHOT_130,550,REEL_03,,,37.0
113,Paint,Not started,SHOT_130,550,REEL_03,,,37.0
114,Rendering,Not started,SHOT_130,550,REEL_03,,,37.0
115,Animation,Not started,SHOT_130,550,REEL_03,,,37.0
116,Lookdev,Not started,SHOT_130,550,REEL_03,,,37.0
117,Assemble,Completed,SHOT_130,550,REEL_03,,,37.0
118,Layout,In progress,SHOT_130,550,REEL_03,,,37.0
119,Cloth,Not started,SHOT_130,550,REEL_03,,,37.0
120,Baking,Not started,SHOT_130,550,REEL_03,,,37.0
121,Hair and Fur,Not started,SHOT_210,550,REEL_03,,,103.0
122,Compositing,Not started,SHOT_210,550,REEL_03,,,103.0
123,Paint,Not started,SHOT_210,550,REEL_03,,,103.0
124,Rendering,Not started,SHOT_210,550,REEL_03,,,103.0
125,Animation,Not started,SHOT_210,550,REEL_03,,,103.0
126,Lookdev,Not started,SHOT_210,550,REEL_03,,,103.0
127,Assemble,Completed,SHOT_210,550,REEL_03,,,103.0
128,Layout,In progress,SHOT_210,550,REEL_03,,,103.0
129,Cloth,Not started,SHOT_210,550,REEL_03,,,103.0
130,Baking,Not started,SHOT_210,550,REEL_03,,,103.0
131,Hair and Fur,Not started,SHOT_020,550,REEL_03,,,49.0
132,Compositing,Not started,SHOT_020,550,REEL_03,,,49.0
133,Paint,Not started,SHOT_020,550,REEL_03,,,49.0
134,Rendering,Not started,SHOT_020,550,REEL_03,,,49.0
135,Animation,Not started,SHOT_020,550,REEL_03,,,49.0
136,Lookdev,Not started,SHOT_020,550,REEL_03,,,49.0
137,Assemble,Completed,SHOT_020,550,REEL_03,,,49.0
138,Layout,In progress,SHOT_020,550,REEL_03,,,49.0
139,Cloth,Not started,SHOT_020,550,REEL_03,,,49.0
140,Baking,Not started,SHOT_020,550,REEL_03,,,49.0
141,Hair and Fur,Not started,SHOT_060,550,REEL_03,,,98.0
142,Compositing,Not started,SHOT_060,550,REEL_03,,,98.0
143,Paint,Not started,SHOT_060,550,REEL_03,,,98.0
144,Rendering,Not started,SHOT_060,550,REEL_03,,,98.0
